gene_id	SRR1039508	SRR1039509	SRR1039512	SRR1039513	SRR1039516	SRR1039517	SRR1039520	SRR1039521
ENSG00000012822.18	4735.899	5396.247	6899.327	5045.232	6505.615	8795.769	4773.979	8126.797
ENSG00000012963.17	704.762	640.196	864.942	476.731	701.113	649.912	726.676	666.093
ENSG00000012983.14	1985.303	1584.156	2602.497	1344.734	2855.328	3185.575	1978.2	1917.304
ENSG00000013016.18	2097.277	3439.544	1906.409	1054.978	1885.474	3460.455	1244.911	1581.949
ENSG00000013275.10	834.172	808.286	698.658	507.446	981.03	1134.872	612.596	687.33
ENSG00000013288.11	3079.11	2514.21	4158.69	2399.603	4123.132	5188.348	2258.027	2872.944
ENSG00000013293.7	324.871	37.602	509.537	73.307	655.659	102.797	628.89	88.493
ENSG00000013297.14	6686.302	1572.763	5494.098	1427.886	5419.026	1215.764	5583.924	1820.975
ENSG00000013306.18	1056.264	1026.425	1132.953	602.237	1375.236	1567.171	853.5	894.879
ENSG00000013364.21	9360.046	8604.486	9331.565	5765.226	8577.339	10892.065	7314.115	8759.245
ENSG00000013374.19	1233.433	1282.632	1754.61	1127.366	1833.176	2175.392	1232.376	1546.913
ENSG00000013375.19	1485.887	1023.211	1792.807	747.058	1987.957	2277.174	1463.512	1146.166
ENSG00000013392.10	238.717	153.411	305.836	164.939	334.603	335.668	294.245	245.551
ENSG00000013441.19	2544.012	2615.612	2422.416	2136.602	3303.005	3437.907	2246.494	3020.522
ENSG00000013503.12	265.019	275.206	346.962	184	345.272	425.973	222.96	241.01
ENSG00000013523.14	400.017	377.163	528.243	251.623	571.022	515.025	401.8	344.068
ENSG00000013561.20	863.035	921.799	1051.853	817.425	1099.049	1365.919	751.013	1020.77
ENSG00000013563.16	417.126	367.371	770.357	456.47	897.032	1000.31	427.499	437.344
ENSG00000013573.19	350.998	212.869	267.652	79.414	236.775	213.247	267.479	206.014
ENSG00000013583.12	1244.691	1274.01	1511.028	1280.559	1650.532	2211.824	1047.341	1652.486
ENSG00000013588.12	562.062	429.428	967.633	560.928	913.597	668.477	403.444	488.898
ENSG00000013619.17	799	1121.61	1220.001	822.122	1327.864	1702.466	884.281	1193.573
ENSG00000013725.16	1.908	1.004	0	3.887	1.995	1.459	1.017	0
ENSG00000013810.23	126.528	150.637	156.473	77.855	109.669	145.09	91.794	91.47
ENSG00000014123.12	949.999	725.799	1018.828	630.042	1160.952	1158.819	906.289	886.609
ENSG00000014138.12	214.343	136.42	205.164	81.674	177.066	203.058	196.92	142.472
ENSG00000014164.9	598.613	492.393	596.631	302.005	541.695	719.538	263.437	304
ENSG00000014216.18	3299.966	3600.188	4040.24	2486.861	3512.592	5286.763	2819.577	3589.063
ENSG00000014257.18	15.081	10	25.121	7.007	17.993	30.003	34.245	7.003
ENSG00000014641.23	1624.864	1310.185	1879.558	1058.74	1836.778	2040.25	1276.114	1271.229
ENSG00000014824.16	1211.406	1025.622	1599.057	1026.464	1670.117	2269.623	1114.681	1289.296
ENSG00000014914.23	590.249	356.01	816.068	397.061	672.999	512.002	695.025	559.756
ENSG00000014919.15	772.489	625.389	832.113	504.728	889.162	932.724	599.612	597.565
ENSG00000015133.21	1	2	2	0	4.001	3	3	0
ENSG00000015153.17	193.926	274.396	239.648	205.049	270.943	319.136	177.113	221.465
ENSG00000015171.23	2138.343	1885.379	2655.775	1517.074	2864.333	3309.507	2099.873	2011.027
ENSG00000015285.14	10.926	8.407	13.924	6.996	12.246	10.913	12.162	5.024
ENSG00000015413.12	0	2.015	0	1.942	0	7.904	0	3.043
ENSG00000015475.21	279.066	266.35	371.56	223.967	548.152	625.361	259.579	247.404
ENSG00000015479.22	7250.977	5479.993	8266.867	4596.417	8957.98	9089.327	6533.905	6165.612
ENSG00000015520.17	21	4	24	1	69.04	16	19	1
ENSG00000015532.12	724.302	621.785	787.143	431.262	811.33	1095.536	598.253	647.753
ENSG00000015568.15	487.823	381.593	620.279	234.466	466.578	687.945	542.416	367.461
ENSG00000015592.19	0	2	0	1	0	3	1	1
ENSG00000015676.20	1773.351	1528.775	1847.162	1198.944	1767.681	2034.01	1488.081	1518.747
ENSG00000016082.17	0	0	0	0	0	0	0	0
ENSG00000016391.13	188.292	31.476	205.869	35.239	92.552	40.55	255.649	73.859
ENSG00000016402.16	17	9	12	3	5	1	22.007	12
ENSG00000016490.18	0	2	0	0	0	0	2	0
ENSG00000016602.11	1	0	0	0	0	0	0	0
ENSG00000016864.21	1544.321	1472.435	1845.695	1186.408	1488.3	1707.102	1579.531	1690.921
ENSG00000017260.22	3036.392	2220.671	3373.591	1976.05	3540.674	3681.673	3351.425	2898.087
ENSG00000017427.19	1072.254	889.031	1381.243	692.116	496.372	277.36	1062.946	705.499
ENSG00000017483.18	759	349.589	632.033	114	562.01	533.001	577.027	260.031
ENSG00000017797.15	2969.546	3694.078	2994.649	2493.463	3525.442	5681.024	2400.638	4184.943
ENSG00000018189.15	1273.97	940.683	1333.07	691.778	1606.919	1383.175	1074.522	857.731
ENSG00000018236.17	51	49	35	42	44.738	62.053	43.392	49
ENSG00000018280.20	21.297	9.921	12.737	14.656	12.387	17.523	11.722	15.314
ENSG00000018408.17	3275.727	2868.287	2955.513	1936.478	3483.837	4464.496	2295.751	2518.667
ENSG00000018510.20	759	733.537	896.001	506.751	915.098	1331.358	720.987	818.923
ENSG00000018607.9	0	0	0	0	0	0	0	0
ENSG00000018610.17	350.465	278.261	389.11	219.825	400.098	403.862	286.891	283.11
ENSG00000018625.17	339.747	180	2948.415	862.205	246.389	171.437	537.109	254.523
ENSG00000018699.15	257.259	223.142	310.898	206.364	335.817	425.582	312.391	273.806
ENSG00000018869.20	56.856	58.124	74.265	48.212	85.353	90.113	59.864	44.131
ENSG00000019102.14	1	0	3	7	13.75	24.582	1.687	3
ENSG00000019144.22	3296.538	4389.746	3850.649	2362.851	3571.044	5120.651	2692.92	3785.898
ENSG00000019169.13	0	2	0	0	0	0	0	0
ENSG00000019186.12	82.473	4.34	12.303	1.038	13	2	25.066	0
ENSG00000019485.16	296.973	341	305.001	208	258	347.268	256.023	458.279
ENSG00000019505.9	0	0	0	0	0	0	0	0
ENSG00000019549.14	3398.906	5466.25	2918.451	1635.473	3961.601	3065.316	2290.945	2349.398
ENSG00000019582.19	42.32	44.362	115.658	50.147	52.248	52.82	89.213	65.45
ENSG00000019991.19	1563.995	925.221	1334.077	409.156	2479.356	1232.001	1565.049	707
ENSG00000019995.7	1281.588	2569.69	1518.507	1809.157	1963.674	3928.14	1215.431	2470.332
ENSG00000020129.18	1502.895	998	1355.305	491.062	1467.181	1342.426	1167.247	799.156
ENSG00000020181.20	11160.838	6690.886	11940.281	5276.948	11762.622	13914.768	11571.085	9172.722
ENSG00000020219.9	0	0	0	0	1	0	1	0
ENSG00000020256.22	356.421	311.007	481.111	170.986	455.588	511.219	327.301	266.206
ENSG00000020426.13	218.188	177.287	315.265	175.373	327.198	410.587	184.531	216.857
ENSG00000020577.16	2105.757	3797.009	1945.872	2719.716	2059.399	5433.53	1952.252	5095.689
ENSG00000020633.20	126.001	155.001	99	68	3	3	115	175
ENSG00000020922.15	561.471	495.831	617.097	416.359	612.276	802.117	524.333	596.161
ENSG00000021300.15	18	6	18	11	22	19	13	14
ENSG00000021355.15	563.774	690.613	648.861	532.704	601.735	1069.223	422.575	760.745
ENSG00000021461.20	8.475	2.173	8.675	1.831	6.659	12.903	7.237	2.571
ENSG00000021488.15	3	3.137	7.159	0	6.998	2.348	1.17	1
ENSG00000021574.17	533.44	503.287	605.074	401.982	566.237	598.204	511.786	577.923
ENSG00000021645.20	10.024	22.513	47.169	64.108	13	44.104	9.636	78.057
ENSG00000021762.22	1471.338	1733.232	1206.438	792.731	1421.106	2327.504	1045.18	1547.393
ENSG00000021776.13	1300.7	1245.943	1445.04	983.39	1502.858	2137.604	1105.885	1455.263
ENSG00000021826.20	410.015	263.999	480.465	219.977	314.383	305.303	363.989	315.559
ENSG00000021852.16	0	0	0	0	0	0	0	0
ENSG00000022267.21	7424.387	8865.269	11516.395	8617.541	8652.67	16221.887	9444.991	14099.248
ENSG00000022277.15	1978.277	1852.238	2403.879	1347.046	2310.348	3399.653	1901.383	1926.494
ENSG00000022355.20	0	0	0	0	0.772	0	0	0
ENSG00000022556.18	1.857	0.989	1.001	0	1	0	0	2.824
ENSG00000022567.12	139	135	152	104	170.001	274.942	134.251	169.023
ENSG00000022840.18	2654.199	2667.078	2981.581	2156.008	2898.215	4112.691	2148.864	2701.884
ENSG00000022976.18	211.653	100.657	259.978	124.851	198.691	241.715	130.883	160.357
ENSG00000023041.14	736.794	760.416	845.026	543.257	883.946	1065.648	654.37	786.294
ENSG00000023171.22	77	23	97.13	33.135	202.864	160.094	90.024	75
ENSG00000023191.19	1999.67	1909.591	2246.519	1118.782	1961.417	2490.803	1499.234	2007.235
ENSG00000023228.17	1308.239	1328.959	1293.719	1045.053	1734.988	1904.954	1065.932	1431.715
ENSG00000023287.15	2591.055	2417.221	2966.42	2011.352	3691.116	3780.951	2478.686	3291.351
ENSG00000023318.11	1359.94	1271.031	1523.57	1073.14	1666.314	2336.617	1201.604	1474.763
ENSG00000023330.17	1047.599	828.841	1168.592	537.76	1546.983	1470.234	863.171	741.199
ENSG00000023445.19	64	80	47	33	44.218	46	42.002	99.023
ENSG00000023516.11	1926.656	1539.426	2141.672	1199.054	2346.119	2827.857	1872.137	1842.799
ENSG00000023572.11	234.981	299.063	251.641	228.74	262.521	369.232	271.101	232.19
ENSG00000023608.7	229.049	338.688	422.041	368.165	425.594	813.459	263.159	404.026
ENSG00000023697.15	472.999	519.091	490	365.393	496.234	694.323	389.358	506.175
ENSG00000023734.13	1666.573	2001.348	2228.764	1562.931	2515.176	3269.371	1589.76	1924.329
ENSG00000023839.13	20.929	26.424	11.328	10.822	18.461	17.032	18.281	22.9
ENSG00000023892.14	13.679	2.944	11.421	5.13	13	13.35	6.419	8.955
ENSG00000023902.15	645.133	747.734	632.202	501.72	843.104	1387.69	513.752	652.347
ENSG00000023909.12	1037.964	1680.706	1358.28	1879.033	1412.625	4672.999	1290.085	2989.667
ENSG00000024048.13	1327.934	1136.271	1575.921	976.744	1468.24	1885.5	1178.066	1480.398
ENSG00000024422.14	11186.199	11661.968	13192.426	7873.765	14822.822	19892.507	9295.899	10924.215
ENSG00000024526.19	29	26.002	17	10	19.017	14.069	17	16
ENSG00000024862.20	235.225	254.02	357.918	223.186	292.965	271.401	186.122	256.584
ENSG00000025039.17	5.052	17.051	10.717	5.813	12.75	17.965	6.101	10.393
ENSG00000025156.15	305.999	218.883	323.551	149.68	337.067	309.655	230.051	236.677
ENSG00000025293.19	1666.556	1465.667	1715.469	961.741	1956.469	2024.276	1446.533	1301.723
ENSG00000025423.13	257.073	70.799	677.141	65.274	101.381	55.026	256.281	63.936
ENSG00000025434.21	383.434	461.028	492.118	286.002	464.099	491.669	307.003	404.277
ENSG00000025708.16	144.045	404.873	119.04	118.484	149.594	462.13	79.941	215.614
ENSG00000025770.21	506.055	452.274	495.792	217.86	432.605	525.953	339.477	323.46
ENSG00000025772.10	850.094	573.844	953	390.103	1580.715	1109.896	639.24	527.963
ENSG00000025796.16	3029.345	2478.591	4640.982	2587.876	4553.567	5301.744	3381.949	3283.899
ENSG00000025800.15	1963.089	1847.603	2422.463	1620.058	2746.625	3390.898	1799.481	2073.982
ENSG00000026025.18	97923.13	63682.944	121368.916	58838.66	119860.492	87145.931	107827.097	86847.712
ENSG00000026036.23	164.99	108.821	175	14.761	56.656	171.118	119.046	44.683
ENSG00000026103.26	1228.262	1016.279	1658.463	806.301	1700.759	2191.129	1216.029	1155.346
ENSG00000026297.19	284.485	183.337	339.306	128.042	326.065	312.286	261.448	222.573
ENSG00000026508.23	21233.181	13593.417	28217.489	16316.963	26980.688	29621.724	25580.01	22389.575
ENSG00000026559.16	43.797	30.961	22.832	7.332	55.59	52.716	38.455	11.041
ENSG00000026652.17	479.011	360.545	351	181.044	603.013	565.771	345.014	356.204
ENSG00000026751.19	3.063	0	0	1	2.65	5.561	0	1.009
ENSG00000026950.20	1025.288	457.618	1110.509	376.796	1138.179	731.588	710.95	366.451
ENSG00000027001.12	531.459	373.356	770.76	331.432	685.511	783.128	652.067	464.007
ENSG00000027075.19	34.605	53.196	85.264	67.928	101.406	239.756	87.69	231.22
ENSG00000027644.6	1	0	1	0	2	1	0	0
ENSG00000027697.18	1376.661	1626.586	1399.68	1247.324	1650.609	1869.675	1127.946	1686.222
ENSG00000027847.16	515	397	611.862	260.001	546.839	762.648	424	379.001
ENSG00000027869.15	1	0	1	0	0	1	0	0
ENSG00000028116.20	361.905	382.015	449.947	350.94	479.115	624.407	404.606	502.935
ENSG00000028137.21	415.088	597.661	632.09	488.982	298.29	1044.605	349.72	576.397
ENSG00000028203.21	1016.934	868.753	1705.193	989.908	1388.628	1550.229	1118.025	1245.488
ENSG00000028277.24	71	14	34	3	107	33	35	10
ENSG00000028310.20	542.988	514.698	735.287	367.055	722.705	989.396	546.804	541.599
ENSG00000028528.17	3545.989	2841.426	4434.084	2434.49	4326.967	4853.624	3364.051	3385.016
ENSG00000028839.11	365.76	306.985	420.679	219.156	542.948	460.293	338.19	271.808
ENSG00000029153.17	365.274	258.649	415.404	230.973	406.589	474.851	329.885	379.698
ENSG00000029363.19	3197.498	2552.522	4170.4	2272.674	3796.449	4654.044	3075.711	3096.513
ENSG00000029364.14	1475.383	1047.466	1760.814	977.186	1744.649	2052.401	1381.372	1317.759
ENSG00000029534.23	58.001	30	176.586	78	101	144	86.001	70
ENSG00000029559.9	0	0	8.181	1.058	0	2.001	1.02	0.873
ENSG00000029639.13	155.784	104.434	142.284	92.277	137.991	197.147	140.062	113.124
ENSG00000029725.19	1727.896	1578.868	2155.398	1231.576	2282.641	2469.365	1904.244	2029.331
ENSG00000029993.17	527.988	377	906.986	366	845.494	758.315	648.077	535.283
ENSG00000030066.16	1023.452	857.816	948.17	625.173	1095.643	1373.429	926.361	913.402
ENSG00000030110.16	188.584	186.263	199.433	120.124	213.84	308.422	165.1	160.635
ENSG00000030304.16	51.846	79.373	51.737	22.307	41.355	38.316	74.468	42.106
ENSG00000030419.19	210.001	160	252.999	148	210	500.595	182	247.004
ENSG00000030582.21	10827.185	7920.071	13568.117	6991.414	13375.069	13959.001	12109.552	11301.038
ENSG00000031003.13	1371.721	1104.597	1634.596	935.256	1509.498	2055.551	1418.82	1575.364
ENSG00000031081.13	374.346	176.01	431.21	147.277	606.792	502.679	374.562	235.284
ENSG00000031691.9	60.352	54	86.291	52	119.001	127	94	114.363
ENSG00000031698.15	3488.5	2423.752	4159.266	1617.872	3926.27	3016.457	3397.199	2240.241
ENSG00000031823.16	1789.004	1245.837	2314.666	785.399	1890.869	2023.073	1531.48	1220.102
ENSG00000032219.21	617.794	569.018	817.055	401.034	776.999	840.042	608.062	759.998
ENSG00000032389.15	238.536	197.9	295.488	116.974	228.786	354.49	139.036	192
ENSG00000032444.17	1352.743	1290.703	1803.82	1110.125	1670.84	2286.875	1151.739	1524.188
ENSG00000032742.20	271.783	144.084	359.01	127.333	336.759	278.828	241.026	151.721
ENSG00000033011.16	596.636	533.42	738.539	386.573	696.039	865.36	547.806	511.565
ENSG00000033030.18	398.216	417.561	446.226	267.437	472.541	517.808	361.297	411.7
ENSG00000033050.11	1074.297	1326.495	1259.9	859.86	1659.289	2356.854	949.786	1127.338
ENSG00000033100.18	2350.202	1945.072	2825.325	1674.888	3066.763	4363.358	2183.304	2199.233
ENSG00000033122.23	14.965	11.776	17.55	6.588	11.216	16.01	11.435	10.937
ENSG00000033170.19	1601.232	1517.467	2190.984	1056.606	2392.698	1770.599	1421.801	1201.092
ENSG00000033178.15	976.129	645.348	1097.853	606.156	1193.14	1307.159	924.255	730.462
ENSG00000033327.14	1128.381	1180.787	1262.05	1082.416	1384.14	1775.756	1070.507	1599.193
ENSG00000033627.20	854.099	1202.338	989.045	843.163	916.919	1065.152	843.068	1188.639
ENSG00000033800.16	1038.029	897.797	1289.262	806.82	1151.502	1373.426	918.391	1019.943
ENSG00000033867.20	2793.328	1296.808	3843.27	1259.985	3703.549	2120.181	3667.074	1770.886
ENSG00000034053.17	32.801	79.087	16.738	1.884	34.135	51.972	25.622	50.517
ENSG00000034152.22	799.501	1221.645	916.833	948.157	664.001	2292.564	1105.094	1437.832
ENSG00000034239.13	9	6	7	5	12	13	4	1
ENSG00000034510.8	11395.102	10737.803	17434.463	8150.808	18405.641	20240.342	11922.59	10574.068
ENSG00000034533.14	164.323	112.372	176.804	65.01	199.746	138.795	185.658	94.841
ENSG00000034677.15	875.788	905.208	996.109	643.388	817.498	963.309	776.453	978.406
ENSG00000034693.17	368.853	233.999	460.131	204	570.16	478.948	322.242	236.001
ENSG00000034713.9	1315.316	1372.929	1411.645	1166.41	1411.879	2079.556	1113.444	1490.699
ENSG00000034971.19	336	258.112	1045.816	630.854	102	93	425.932	574.47
ENSG00000035115.24	577.494	375.294	545.505	265.996	661.974	547.038	540.08	367.081
ENSG00000035141.12	364.002	354.88	408.999	267.999	408.863	516.526	361.999	454
ENSG00000035403.20	11545.214	16603.898	17490.419	15899.637	10209.77	26344.714	12732.205	24826.837
ENSG00000035499.15	28.221	13	13	2.828	22.993	16.002	10	6
ENSG00000035664.13	233.416	594.175	653.788	957.009	212.163	1167.083	610.464	1599.564
ENSG00000035681.12	1177.843	844.095	1271.206	629.81	1399.855	1192.975	1113.204	903.633
ENSG00000035687.11	893.037	755.34	1053.686	661.413	1185.023	1024.73	943.774	819.113
ENSG00000035720.10	1.24	4.949	0	0	0	8.201	1.72	3.85
ENSG00000035862.15	50656.007	43057.775	67028.316	47025.308	68539.168	86980.255	49539.67	56154.155
ENSG00000035928.19	1130.1	926.336	1151.24	636.193	1319.09	1272.654	1051.822	995.899
ENSG00000036054.15	1308.203	1228.418	1182.553	865.239	1456.986	1849.75	1074.268	1282.174
ENSG00000036257.16	1647.825	1461.409	2024.196	1213.303	2385.385	2574.944	1433.043	1593.08
ENSG00000036448.12	7.921	23.595	5.103	1.22	9.894	5.685	2.072	8.667
ENSG00000036473.11	2.128	2.116	1.915	0	3.525	3.127	2.091	1.787
ENSG00000036530.11	31.859	17.51	30.755	11.298	28.358	36.854	44.506	27.352
ENSG00000036549.15	872.234	689.287	986.412	604.774	1053.556	1278.286	777.461	745.597
ENSG00000036565.17	0	0	0	0	0.939	1.051	0	0
ENSG00000036672.18	10.652	11	12.009	16	23	34	5	10
ENSG00000036828.19	0	0	3.782	6.254	6.011	4.176	0	0
ENSG00000037042.11	434.34	339.394	579.108	313.089	524.525	594.188	409.013	374.16
ENSG00000037241.9	281.976	310.124	305.095	247.775	371.485	503.525	219.021	278.455
ENSG00000037280.18	3.001	3.052	3.065	0	8.314	13.469	1.944	2.024
ENSG00000037474.17	706.015	692.479	819.642	518.301	1061.848	1404.603	598.435	665.545
ENSG00000037637.13	589.367	575.228	654.823	518.787	647.337	879.532	511.606	797.685
ENSG00000037749.15	785.169	750.248	912.647	672.456	899.642	1308.839	763.929	850.143
ENSG00000037757.16	443.58	457.491	496.28	287.3	554.357	715.211	206.073	218.205
ENSG00000037897.19	67.711	73.224	109.261	45.119	113.843	145.444	85.918	52.999
ENSG00000037965.7	7	7	10	4	27	30	59	49.001
ENSG00000038002.11	847.938	480	760.922	411	517.342	728.002	699.885	552.405
ENSG00000038210.16	481.66	448.945	423.927	299.894	382.873	461.523	427.094	358.53
ENSG00000038219.15	2372.598	1861.463	2743.238	1379.159	3142.026	3435.467	2262.109	2463.391
ENSG00000038274.20	1638.075	1861.69	1469.417	1467.576	1611.829	2380.709	1324.658	2030.625
ENSG00000038295.9	12	6	40	9	9	9	2	0
ENSG00000038358.17	1018.887	921.481	1151.423	636.721	1202.042	1569.28	874.059	1062.04
ENSG00000038382.24	6406.02	5247.586	7676.902	3075.901	6985.821	8704.111	6808.076	5846
ENSG00000038427.17	10629.256	7314.613	12362.506	4342.622	11948.445	11774.887	10473.278	9764.761
ENSG00000038532.19	681.574	524.292	753.387	389.279	920.604	708.845	660.105	688.006
ENSG00000038945.17	81.257	49.014	84.634	25.999	304.71	218.649	258.283	187.237
ENSG00000039068.22	2.087	2.003	9.915	3.244	4.736	5.327	3.023	3.956
ENSG00000039123.18	1423.233	1194.006	1556.799	986.513	1506.6	1814.098	1248.781	1199.93
ENSG00000039139.11	143	118.996	312.778	94.066	270.962	439	239.634	204.017
ENSG00000039319.19	1288.281	968.25	1379.377	694.707	1569.863	1855.299	1089.256	1000.737
ENSG00000039523.22	1771.22	1904.523	1743.193	1182.883	1946.971	2433.726	1681.242	1863.006
ENSG00000039537.18	20.227	28.728	49.749	40.166	71.492	156.774	33.747	46.602
ENSG00000039560.16	3819.369	4145.649	4992.477	4024.683	5247.721	11645.758	4195.823	5292.804
ENSG00000039600.13	2.044	1.016	2.336	3	6	8	1.051	2
ENSG00000039650.14	479.685	337.701	421.793	173.447	436.261	532.995	315.764	245.556
ENSG00000039987.9	0	1	0	0	0	2	0	2.465
ENSG00000040199.20	264.461	256.439	316.789	237.388	380.828	531.529	296.973	444.124
ENSG00000040275.19	234.001	218	357.051	122.002	205.003	303	223.001	167
ENSG00000040341.20	719.085	519.79	953.831	500.127	914.413	1040.812	626.143	691.713
ENSG00000040487.15	274.399	293.7	274.37	191.096	344.679	470.537	266.475	298.066
ENSG00000040531.18	599.828	512.983	698.59	380.699	757.572	861.858	645.107	703.199
ENSG00000040608.15	1	1	5	0	1	2	2	0
ENSG00000040633.14	896.005	766.771	861.907	469.889	1280.91	1108.796	754.014	583.836
ENSG00000040731.12	113.46	49.751	123.93	15	40.9	11.2	213.969	54.758
ENSG00000040933.19	771.489	592.71	854.709	534.083	808.062	1029.026	696.194	668.044
ENSG00000041353.12	41	15	21.096	6.014	419.076	106.824	29.484	12
ENSG00000041357.18	1271.428	1222.452	1563.956	966.451	1496.152	1514.06	1106.359	1020.976
ENSG00000041515.17	7	11	4	8	4	20	4	21
ENSG00000041802.13	491.101	527.732	634.552	374.666	710.678	965.549	494.032	574.368
ENSG00000041880.17	405	410.349	460.001	225.347	384.992	407.828	398	377
ENSG00000041982.19	3348.905	1048.062	7414.375	2950.191	2501.389	2237.915	6617.522	3736.675
ENSG00000041988.18	218.628	190.82	246.298	129.047	235.732	264.454	212.731	181.91
ENSG00000042062.15	1750.033	1954.107	1423.35	729.979	2428.209	2879.638	1210.811	1497.906
ENSG00000042088.16	212.978	144.041	240.045	108.58	282.019	216.114	216.052	186.998
ENSG00000042286.17	535.889	731.903	649.068	546.71	605.272	1210.438	487.528	792.043
ENSG00000042304.14	0	0	0	0	0	0	0	0
ENSG00000042317.19	247.207	163.88	259.393	143.78	296.502	251.147	228.578	181.252
ENSG00000042429.14	404.124	414.504	391.314	323.742	484.685	629.281	317.483	420.294
ENSG00000042445.16	1296.635	1242.758	84.977	36.997	78.761	102.039	1113.486	1110.21
ENSG00000042493.18	920.289	928.138	1212.519	665.336	921.945	1115.303	1446.266	1369.204
ENSG00000042753.14	1111.539	1184.307	1411.914	852.379	1203.836	1960.091	994.256	1110.885
ENSG00000042781.15	4	0	3	2.003	6	7	6	3
ENSG00000042813.10	0	0	1	0	0	0	0	0
ENSG00000042832.13	17.926	14.777	49.305	22	58.347	76.393	22	53.702
ENSG00000042980.16	3	4	11.191	3.027	14	39.072	11.272	16.135
ENSG00000043039.8	1.101	3.411	1.571	1.792	0	0	3.473	3.229
ENSG00000043093.17	715.135	634.576	730.9	513.145	840.471	986.066	597.172	672.473
ENSG00000043143.24	1510.553	1775.855	1682.172	1081.094	1641.542	2335.101	1205.763	1646.913
ENSG00000043355.13	0	0	0	0	0	0	0	0
ENSG00000043462.15	0	0	0	0	0	0	0	0
ENSG00000043514.18	238.03	200	337	170.001	306.009	429	232.999	201
ENSG00000043591.6	0	0	0	0	0	0	0	0
ENSG00000044012.5	0	0	0	0	0	0	0	0
ENSG00000044090.15	1492.965	869.242	1894.816	673.321	1633.457	1559.722	1362.859	1041.71
