ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0044706	multi-multicellular organism process	13/365	160/12778	0.08125	2.84441780821918	4.02574756103855	0.000677788682088655	0.0153154257944312	0.0119155053064347	LIF/PLA2G4C/VEGFA/ADRA2A/LGALS9/RXFP1/PSG1/PSG4/PTGS2/TPPP3/ACVR1C/PSG3/HSD11B2	13
GO:0014013	regulation of gliogenesis	8/365	68/12778	0.117647058823529	4.11861402095085	4.42146111688991	0.000680028558439995	0.0153154257944312	0.0119155053064347	LIF/DUSP10/IL34/SLC7A5/EGR2/ZNF365/ZNF488/TENM4	8
GO:0009190	cyclic nucleotide biosynthetic process	4/365	15/12778	0.266666666666667	9.33552511415525	5.53891513571689	0.000696232180282517	0.0153935236933196	0.0119762660022923	ADCY1/ADCY8/ADCY4/GUCY1A2	4
GO:0015732	prostaglandin transport	4/365	15/12778	0.266666666666667	9.33552511415525	5.53891513571689	0.000696232180282517	0.0153935236933196	0.0119762660022923	PLA2G4A/P2RX7/PTGS2/TNFRSF11A	4
GO:0032928	regulation of superoxide anion generation	4/365	15/12778	0.266666666666667	9.33552511415525	5.53891513571689	0.000696232180282517	0.0153935236933196	0.0119762660022923	PRKCE/AGT/ACP5/CD177	4
GO:0150063	visual system development	20/365	314/12778	0.0636942675159236	2.22982287758485	3.78356477455449	0.000703906342006754	0.0154688751279787	0.0120348899303228	SOX4/WNT2/RHOJ/ALDH1A3/EPHB2/FGF10/MEIS2/SOX9/JUN/VEGFA/CDON/SAMD11/SLITRK6/TGFB2/LCTL/RAB11FIP4/MERTK/TFAP2A/PER2/PBX2	20
GO:0015800	acidic amino acid transport	7/365	53/12778	0.132075471698113	4.62372706125614	4.53301358341992	0.000728179396262389	0.0156835330004772	0.0122018952133071	SLC6A6/P2RX7/SLC7A14/SLC7A11/ADORA1/PER2/SLC1A7	7
GO:0008217	regulation of blood pressure	11/365	122/12778	0.0901639344262295	3.15647877835167	4.10392459830211	0.000733682846921278	0.0156835330004772	0.0122018952133071	POSTN/BDKRB1/CORO2B/ADM2/AGT/ARHGAP42/IER3/ADORA1/PTGS2/WNK4/HSD11B2	11
GO:0003230	cardiac atrium development	5/365	26/12778	0.192307692307692	6.73234984193888	5.01709946583365	0.000741796592707702	0.0156835330004772	0.0122018952133071	SOX4/WNT2/ANK2/SMO/TGFB2	5
GO:0045124	regulation of bone resorption	5/365	26/12778	0.192307692307692	6.73234984193888	5.01709946583365	0.000741796592707702	0.0156835330004772	0.0122018952133071	TMEM119/S1PR1/P2RX7/INPP5D/TNFRSF11A	5
GO:0071542	dopaminergic neuron differentiation	5/365	26/12778	0.192307692307692	6.73234984193888	5.01709946583365	0.000741796592707702	0.0156835330004772	0.0122018952133071	WNT2/RSPO2/SMO/VEGFA/SFRP2	5
GO:1902305	regulation of sodium ion transmembrane transport	5/365	26/12778	0.192307692307692	6.73234984193888	5.01709946583365	0.000741796592707702	0.0156835330004772	0.0122018952133071	PRKCE/NEDD4L/FGF13/SCN1B/AGT	5
GO:0001942	hair follicle development	8/365	69/12778	0.115942028985507	4.0589239626762	4.36877862905676	0.000750434569089389	0.0156835330004772	0.0122018952133071	FST/LDB2/FGF10/LGR4/SOX9/SMO/TGFB2/FGFR2	8
GO:0042391	regulation of membrane potential	20/365	316/12778	0.0632911392405063	2.21571007456216	3.75234002171325	0.000761812845461284	0.0156835330004772	0.0122018952133071	TBX18/P2RX7/NEDD4L/FGF13/PIEZO2/ANK2/SCN1B/GRIK4/KCNE3/KCNS1/AGT/RGS4/CACNA1G/INSYN1/CNIH3/ADORA1/KCNA3/SLC1A7/KCNQ5/KCTD16	20
GO:0000768	syncytium formation by plasma membrane fusion	6/365	39/12778	0.153846153846154	5.38587987355111	4.70374607671071	0.000766083896608226	0.0156835330004772	0.0122018952133071	ADAM12/GDF15/CDON/VASH2/CCL8/DYRK1B	6
GO:0002686	negative regulation of leukocyte migration	6/365	39/12778	0.153846153846154	5.38587987355111	4.70374607671071	0.000766083896608226	0.0156835330004772	0.0122018952133071	CXCL12/GDF15/CCN3/TNFAIP6/HMOX1/ADORA1	6
GO:0021545	cranial nerve development	6/365	39/12778	0.153846153846154	5.38587987355111	4.70374607671071	0.000766083896608226	0.0156835330004772	0.0122018952133071	SEMA3A/EPHB2/SLITRK6/MAFB/EGR2/TFAP2A	6
GO:0140253	cell-cell fusion	6/365	39/12778	0.153846153846154	5.38587987355111	4.70374607671071	0.000766083896608226	0.0156835330004772	0.0122018952133071	ADAM12/GDF15/CDON/VASH2/CCL8/DYRK1B	6
GO:0070372	regulation of ERK1 and ERK2 cascade	15/365	204/12778	0.0735294117647059	2.57413376309428	3.88635520485113	0.000769903164391874	0.0156835330004772	0.0122018952133071	NEK10/EPHB2/FGF10/LIF/DUSP10/JUN/VEGFA/BMPER/RAMP3/NRG1/PSCA/LGALS9/NGF/FGFR2/TNFRSF11A	15
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	16/365	226/12778	0.0707964601769911	2.47845799490847	3.84529130859877	0.000782939718217934	0.015859996750046	0.0123391852091977	GDF15/CCN3/FST/PEG10/FGF10/TNFAIP6/CDKN2B/PMEPA1/VASN/FSTL5/CHRDL2/BMPER/TGFB2/GDF5/SFRP2/ZNF423	16
GO:0043010	camera-type eye development	18/365	271/12778	0.0664206642066421	2.32526917049992	3.7812436930729	0.000796246360607848	0.0160399405753559	0.0124791827276552	SOX4/WNT2/RHOJ/ALDH1A3/EPHB2/FGF10/SOX9/JUN/VEGFA/CDON/SAMD11/SLITRK6/TGFB2/LCTL/RAB11FIP4/MERTK/TFAP2A/PER2	18
GO:0007219	Notch signaling pathway	12/365	143/12778	0.0839160839160839	2.9377526583006	3.99577696464572	0.000813213500853936	0.0160896682080262	0.0125178711636747	CCN3/FGF10/POSTN/CDH6/ROBO1/SOX9/TGFB2/LFNG/PTP4A3/RCAN2/JAG2/ZNF423	12
GO:0002042	cell migration involved in sprouting angiogenesis	7/365	54/12778	0.12962962962963	4.53810248604769	4.46763783642842	0.000816464134108333	0.0160896682080262	0.0125178711636747	RHOJ/PIK3R3/ROBO1/HMOX1/VEGFA/EGR3/PTGS2	7
GO:0072028	nephron morphogenesis	7/365	54/12778	0.12962962962963	4.53810248604769	4.46763783642842	0.000816464134108333	0.0160896682080262	0.0125178711636747	LIF/LGR4/SOX9/SMO/VEGFA/AGT/WNK4	7
GO:0072088	nephron epithelium morphogenesis	7/365	54/12778	0.12962962962963	4.53810248604769	4.46763783642842	0.000816464134108333	0.0160896682080262	0.0125178711636747	LIF/LGR4/SOX9/SMO/VEGFA/AGT/WNK4	7
GO:0044089	positive regulation of cellular component biogenesis	25/365	439/12778	0.0569476082004556	1.9936343495491	3.63279905916814	0.000830143477084212	0.0162708121508505	0.0126588023817109	AMOT/EPHB2/FLRT3/LDB2/LRRC15/WARS1/PRKCE/P2RX7/SDC1/SOX9/LRRTM2/EPHB3/VEGFA/AGT/CRACD/TNIK/SLITRK6/NRG1/ELAPOR1/CDC42EP5/RTN4RL2/TPPP3/LRRN1/LRRN3/CCL11	25
GO:0070661	leukocyte proliferation	16/365	228/12778	0.0701754385964912	2.45671713530401	3.80577659874597	0.000860377001275291	0.0163950613965098	0.0127554691388644	VCAM1/EPHB2/FGF10/P2RX7/SLC39A10/IL12A/IL34/SPTA1/CCL8/LGALS9/LGALS9C/TNFSF13B/TSPAN32/HLA-A/INPP5D/TNFSF9	16
GO:0010721	negative regulation of cell development	14/365	185/12778	0.0756756756756757	2.64927064050352	3.87467867386104	0.000864358846160258	0.0163950613965098	0.0127554691388644	IGDCC4/LRRC17/EPHB2/TNFRSF11B/DUSP10/TNFAIP6/FGF13/SOCS1/SEMA6D/VEGFA/GPR68/MAFB/INPP5D/CCL11	14
GO:1904062	regulation of monoatomic cation transmembrane transport	14/365	185/12778	0.0756756756756757	2.64927064050352	3.87467867386104	0.000864358846160258	0.0163950613965098	0.0127554691388644	PRKCE/P2RX7/BDKRB1/CLIC2/NEDD4L/FGF13/ANK2/SCN1B/KCNE3/KCNS1/AGT/RGS4/NGF/WNK4	14
GO:0034762	regulation of transmembrane transport	19/365	296/12778	0.0641891891891892	2.24714920399852	3.72258550706013	0.000867295612083179	0.0163950613965098	0.0127554691388644	PRKCE/P2RX7/BDKRB1/CLIC2/NEDD4L/FGF13/TRIB3/ANK2/SCN1B/KCNE3/KCNS1/AGT/RGS4/SLC7A5/CNIH3/NGF/WNK4/PER2/CERS1	19
GO:0002762	negative regulation of myeloid leukocyte differentiation	6/365	40/12778	0.15	5.25123287671233	4.61760490772539	0.000879910826404003	0.0163950613965098	0.0127554691388644	LRRC17/TNFRSF11B/TNFAIP6/GPR68/MAFB/INPP5D	6
GO:0042554	superoxide anion generation	5/365	27/12778	0.185185185185185	6.4830035514967	4.89047213054482	0.000889299248493128	0.0163950613965098	0.0127554691388644	PRKCE/AGT/ACP5/NOX5/CD177	5
GO:0048483	autonomic nervous system development	5/365	27/12778	0.185185185185185	6.4830035514967	4.89047213054482	0.000889299248493128	0.0163950613965098	0.0127554691388644	VCAM1/SOX4/SEMA3A/EGR2/TFAP2A	5
GO:0051955	regulation of amino acid transport	5/365	27/12778	0.185185185185185	6.4830035514967	4.89047213054482	0.000889299248493128	0.0163950613965098	0.0127554691388644	P2RX7/RGS4/SLC7A5/ADORA1/PER2	5
GO:0060441	epithelial tube branching involved in lung morphogenesis	5/365	27/12778	0.185185185185185	6.4830035514967	4.89047213054482	0.000889299248493128	0.0163950613965098	0.0127554691388644	WNT2/FGF10/RSPO2/SOX9/FGFR2	5
GO:0035725	sodium ion transmembrane transport	10/365	106/12778	0.0943396226415094	3.30266218661153	4.08209475652636	0.000892376036741803	0.0163950613965098	0.0127554691388644	SLC6A6/SLC4A7/SLC6A9/PRKCE/P2RX7/NEDD4L/FGF13/SCN1B/AGT/WNK4	10
GO:0048639	positive regulation of developmental growth	11/365	125/12778	0.088	3.08072328767123	4.00862178452747	0.000898648888454125	0.0163950613965098	0.0127554691388644	CXCL12/WNT2/CRABP2/RND2/NEDD4L/SMO/VEGFA/NRG1/SPTBN4/NGF/FGFR2	11
GO:0003283	atrial septum development	4/365	16/12778	0.25	8.75205479452055	5.32034698108296	0.00090753538079275	0.0163950613965098	0.0127554691388644	SOX4/ANK2/SMO/TGFB2	4
GO:0048670	regulation of collateral sprouting	4/365	16/12778	0.25	8.75205479452055	5.32034698108296	0.00090753538079275	0.0163950613965098	0.0127554691388644	CRABP2/RND2/FGF13/NGF	4
GO:0022404	molting cycle process	8/365	71/12778	0.112676056338028	3.94458807640363	4.26633260772985	0.000908827176144087	0.0163950613965098	0.0127554691388644	FST/LDB2/FGF10/LGR4/SOX9/SMO/TGFB2/FGFR2	8
GO:0022405	hair cycle process	8/365	71/12778	0.112676056338028	3.94458807640363	4.26633260772985	0.000908827176144087	0.0163950613965098	0.0127554691388644	FST/LDB2/FGF10/LGR4/SOX9/SMO/TGFB2/FGFR2	8
GO:0060419	heart growth	8/365	71/12778	0.112676056338028	3.94458807640363	4.26633260772985	0.000908827176144087	0.0163950613965098	0.0127554691388644	WNT2/S1PR1/RGS4/TGFB2/PI16/NRG1/FGFR2/TENM4	8
GO:0001837	epithelial to mesenchymal transition	12/365	146/12778	0.0821917808219178	2.87738787765059	3.91216245290748	0.000976436284523688	0.0175275146914995	0.0136365254951719	COL1A1/WNT2/SLC39A10/SOX9/HGF/VEGFA/VASN/AGT/TGFB2/SFRP2/FGFR2/ELL3	12
GO:0043271	negative regulation of monoatomic ion transport	8/365	72/12778	0.111111111111111	3.88980213089802	4.21650317441114	0.000997497388805535	0.0177134047731173	0.0137811492414301	PRKCE/PRKG2/NEDD4L/KCNE3/AGT/RGS4/ADRA2A/WNK4	8
GO:0045638	negative regulation of myeloid cell differentiation	8/365	72/12778	0.111111111111111	3.88980213089802	4.21650317441114	0.000997497388805535	0.0177134047731173	0.0137811492414301	LRRC17/TNFRSF11B/TNFAIP6/MEIS2/YPEL4/GPR68/MAFB/INPP5D	8
GO:0006949	syncytium formation	6/365	41/12778	0.146341463414634	5.12315402606081	4.53430171188242	0.00100633242781637	0.0177134047731173	0.0137811492414301	ADAM12/GDF15/CDON/VASH2/CCL8/DYRK1B	6
GO:0010634	positive regulation of epithelial cell migration	6/365	41/12778	0.146341463414634	5.12315402606081	4.53430171188242	0.00100633242781637	0.0177134047731173	0.0137811492414301	FGF10/PRKCE/SOX9/ENPP2/JUN/TGFB2	6
GO:0031341	regulation of cell killing	7/365	56/12778	0.125	4.37602739726027	4.34154975197161	0.00101828674984268	0.0178372355310607	0.0138774904122979	P2RX7/IL12A/LGALS9/RAET1G/CADM1/HLA-A/INPP5D	7
GO:0001935	endothelial cell proliferation	11/365	127/12778	0.0866141732283465	3.03220796030633	3.94666335033602	0.0010248283399056	0.0178655171177774	0.0138994936788816	CXCL12/FGF10/JUN/HMOX1/VEGFA/IL12A/VASH2/BMPER/EGR3/NOX5/CCL11	11
GO:0048593	camera-type eye morphogenesis	10/365	108/12778	0.0925925925925926	3.24150177574835	4.01130014743213	0.00103166135594093	0.0178985840987647	0.0139252200147152	SOX4/WNT2/ALDH1A3/EPHB2/SOX9/VEGFA/CDON/SAMD11/LCTL/TFAP2A	10
GO:0048713	regulation of oligodendrocyte differentiation	5/365	28/12778	0.178571428571429	6.25146771037182	4.77009605749175	0.00105756583290971	0.0181740934129412	0.0141395681326915	DUSP10/IL34/ZNF365/ZNF488/TENM4	5
GO:1900746	regulation of vascular endothelial growth factor signaling pathway	5/365	28/12778	0.178571428571429	6.25146771037182	4.77009605749175	0.00105756583290971	0.0181740934129412	0.0141395681326915	ROBO1/VEGFA/IL12A/PTP4A3/TSPAN32	5
GO:0002685	regulation of leukocyte migration	13/365	168/12778	0.0773809523809524	2.70896934116112	3.8234364057251	0.00106779543177781	0.0182633313001243	0.0142089958151169	CXCL12/GDF15/CCN3/BDKRB1/TNFAIP6/HMOX1/VEGFA/IL12A/IL34/CCL8/LGALS9/ADORA1/CCL7	13
GO:0048754	branching morphogenesis of an epithelial tube	11/365	128/12778	0.0859375	3.00851883561644	3.91613931131062	0.00109320133821903	0.0186100847529682	0.014478772356941	WNT2/FGF10/LGR4/RSPO2/SOX9/SMO/VEGFA/AGT/SFRP2/FGFR2/CCL11	11
GO:0032956	regulation of actin cytoskeleton organization	19/365	302/12778	0.0629139072847682	2.20250385557471	3.62639216625842	0.00110011496731089	0.0186402657545293	0.0145022533811765	CXCL12/AMOT/ARHGAP28/S1PR1/RND2/PRKCE/CYFIP2/CORO2B/DNAI3/PAK3/RGS4/CRACD/TGFB2/CIT/SPTA1/SPTBN4/CDC42EP5/EPHA5/CCL11	19
GO:0010632	regulation of epithelial cell migration	7/365	57/12778	0.12280701754386	4.29925498678202	4.28070386953558	0.00113290045879644	0.0189506578729196	0.0147437405577915	FGF10/DUSP10/PRKCE/SOX9/ENPP2/JUN/TGFB2	7
GO:0042471	ear morphogenesis	9/365	91/12778	0.0989010989010989	3.46235134728285	4.04216232267117	0.00114266414197676	0.0189506578729196	0.0147437405577915	TBX18/ALDH1A3/EPHB2/FGF10/SOX9/SLITRK6/MAFB/TFAP2A/FGFR2	9
GO:0051091	positive regulation of DNA-binding transcription factor activity	9/365	91/12778	0.0989010989010989	3.46235134728285	4.04216232267117	0.00114266414197676	0.0189506578729196	0.0147437405577915	ARHGEF2/RAB7B/ADCY1/RPS6KA5/RTKN2/ADCY8/CAMK2A/LGALS9/EPHA5	9
GO:0015804	neutral amino acid transport	6/365	42/12778	0.142857142857143	5.00117416829746	4.45367045054399	0.001146254417718	0.0189506578729196	0.0147437405577915	SLC6A6/SLC6A9/SLC7A11/RGS4/SLC7A5/SLC1A7	6
GO:0002696	positive regulation of leukocyte activation	17/365	257/12778	0.066147859922179	2.31571877831672	3.65369784410599	0.00115535719136426	0.0189506578729196	0.0147437405577915	VCAM1/SOX4/TSLP/EPHB2/FGF10/DUSP10/PLA2G4A/SLC39A10/SOCS1/IL12A/SPTA1/EGR3/LGALS9/TNFSF13B/HLA-A/INPP5D/TNFSF9	17
GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	4/365	17/12778	0.235294117647059	8.23722804190169	5.12008140036943	0.0011602443595665	0.0189506578729196	0.0147437405577915	CORO2B/AGT/ADORA1/HSD11B2	4
GO:0034104	negative regulation of tissue remodeling	4/365	17/12778	0.235294117647059	8.23722804190169	5.12008140036943	0.0011602443595665	0.0189506578729196	0.0147437405577915	TMEM119/P2RX7/YPEL4/INPP5D	4
GO:0048714	positive regulation of oligodendrocyte differentiation	4/365	17/12778	0.235294117647059	8.23722804190169	5.12008140036943	0.0011602443595665	0.0189506578729196	0.0147437405577915	IL34/ZNF365/ZNF488/TENM4	4
GO:0090596	sensory organ morphogenesis	15/365	213/12778	0.0704225352112676	2.46536754775227	3.6980912791195	0.00119445303418704	0.019421913461714	0.0151103806071337	SOX4/WNT2/TBX18/ALDH1A3/EPHB2/FGF10/SOX9/VEGFA/CDON/SAMD11/SLITRK6/LCTL/MAFB/TFAP2A/FGFR2	15
GO:0030224	monocyte differentiation	5/365	29/12778	0.172413793103448	6.03589985829003	4.65543776905447	0.00124833394881102	0.02011759510395	0.0156516256505896	JUN/VEGFA/GPR68/IL34/INPP5D	5
GO:0042269	regulation of natural killer cell mediated cytotoxicity	5/365	29/12778	0.172413793103448	6.03589985829003	4.65543776905447	0.00124833394881102	0.02011759510395	0.0156516256505896	IL12A/LGALS9/CADM1/HLA-A/INPP5D	5
GO:0051146	striated muscle cell differentiation	16/365	237/12778	0.0675105485232067	2.36342407953297	3.63296781874329	0.00129459252656024	0.0207221508662816	0.0161219741404577	ADAM12/GDF15/TBX18/CCN3/TMEM119/SGCD/SDC1/SMO/VEGFA/CDON/RGS4/PI16/NRG1/CCL8/MAMSTR/DYRK1B	16
GO:0001823	mesonephros development	8/365	75/12778	0.106666666666667	3.7342100456621	4.07222587572066	0.00130572793799122	0.0207221508662816	0.0161219741404577	FGF10/LGR4/SOX9/SMO/VEGFA/AGT/BMPER/FGFR2	8
GO:0001938	positive regulation of endothelial cell proliferation	8/365	75/12778	0.106666666666667	3.7342100456621	4.07222587572066	0.00130572793799122	0.0207221508662816	0.0161219741404577	CXCL12/FGF10/JUN/HMOX1/VEGFA/VASH2/EGR3/CCL11	8
GO:0061138	morphogenesis of a branching epithelium	12/365	151/12778	0.0794701986754967	2.78211013335753	3.77742130122382	0.00130870726651365	0.0207221508662816	0.0161219741404577	WNT2/FGF10/LGR4/RSPO2/SOX9/HGF/SMO/VEGFA/AGT/SFRP2/FGFR2/CCL11	12
GO:0030307	positive regulation of cell growth	11/365	131/12778	0.083969465648855	2.93962145770156	3.82632072831801	0.00132124572623111	0.0208297261013653	0.0162056684041162	CXCL12/CRABP2/RND2/NEDD4L/VEGFA/TGFB2/NRG1/CXCL16/SFRP2/NGF/LGI1	11
GO:0001819	positive regulation of cytokine production	21/365	355/12778	0.0591549295774648	2.0709087401119	3.50893964997965	0.00133713432531807	0.0209889569852957	0.0163295511134765	ARHGEF2/TSLP/RAB7B/EPHB2/P2RX7/POSTN/HGF/HMOX1/AGT/IL12A/IL17RB/SLC7A5/ADRA2A/POU2F2/LGALS9/RAET1G/NOX5/CADM1/TMEM106A/PTGS2/HLA-A	21
GO:0048736	appendage development	12/365	152/12778	0.0789473684210526	2.76380677721701	3.75113254785978	0.0013852713520031	0.0215579138298851	0.0167722034035162	CRABP2/FGF10/RSPO2/COL3A1/SLC7A11/SOX9/TGFB2/GDF5/SFRP2/TFAP2A/FGFR2/PBX2	12
GO:0060173	limb development	12/365	152/12778	0.0789473684210526	2.76380677721701	3.75113254785978	0.0013852713520031	0.0215579138298851	0.0167722034035162	CRABP2/FGF10/RSPO2/COL3A1/SLC7A11/SOX9/TGFB2/GDF5/SFRP2/TFAP2A/FGFR2/PBX2	12
GO:0051057	positive regulation of small GTPase mediated signal transduction	7/365	59/12778	0.11864406779661	4.15351752960297	4.16310412720005	0.00139234229825413	0.0215753554421772	0.016785773096361	FGF10/COL3A1/ARHGEF3/ROBO1/CDON/NGF/WHR1	7
GO:0031214	biomineral tissue development	11/365	132/12778	0.0833333333333333	2.91735159817352	3.79694790527748	0.00140542220457222	0.0216853655905483	0.0168713617390976	COL1A1/TMEM119/TENT5A/S1PR1/LGR4/RSPO2/P2RX7/SOX9/CDON/TFAP2A/FGFR2	11
GO:0048565	digestive tract development	9/365	94/12778	0.0957446808510638	3.35185077236957	3.92435307320588	0.00143912376864402	0.0221112829877254	0.0172027283673772	FGF10/LGR4/COL3A1/SOX9/SMO/EPHB3/TGFB2/SFRP2/FGFR2	9
GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	4/365	18/12778	0.222222222222222	7.77960426179604	4.93557506327726	0.00145842437638956	0.022294967669259	0.0173456362973885	HMOX1/VEGFA/IL12A/BMPER	4
GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	5/365	30/12778	0.166666666666667	5.83470319634703	4.54602604637021	0.00146337625628341	0.022294967669259	0.0173456362973885	ROBO1/VEGFA/IL12A/PTP4A3/TSPAN32	5
GO:0001894	tissue homeostasis	14/365	197/12778	0.0710659898477157	2.4878937486962	3.60885932131265	0.00158153204392592	0.0237951667687775	0.018512801387733	TUBA1A/TMEM119/LDB2/S1PR1/P2RX7/COL3A1/SOX9/SMO/VEGFA/CRACD/ACP5/CUBN/INPP5D/TNFRSF11A	14
GO:0046651	lymphocyte proliferation	14/365	197/12778	0.0710659898477157	2.4878937486962	3.60885932131265	0.00158153204392592	0.0237951667687775	0.018512801387733	VCAM1/EPHB2/FGF10/P2RX7/SLC39A10/IL12A/SPTA1/LGALS9/LGALS9C/TNFSF13B/TSPAN32/HLA-A/INPP5D/TNFSF9	14
GO:0060249	anatomical structure homeostasis	14/365	197/12778	0.0710659898477157	2.4878937486962	3.60885932131265	0.00158153204392592	0.0237951667687775	0.018512801387733	TUBA1A/TMEM119/LDB2/S1PR1/P2RX7/COL3A1/SOX9/SMO/VEGFA/CRACD/ACP5/CUBN/INPP5D/TNFRSF11A	14
GO:0019220	regulation of phosphate metabolic process	26/365	486/12778	0.0534979423868313	1.8728676926546	3.36416881012358	0.00161532842354383	0.0242032267097931	0.0188302747938124	ARHGEF2/NEK10/RAP2B/LDB2/FGF10/LIF/WARS1/P2RX7/RASSF2/PKIA/ENPP2/TRIB3/SMO/VEGFA/AGT/IL12A/CIMAP3/TNFSF15/ADCY8/IL34/NRG1/IER3/SFRP2/DIRAS3/CLSPN/ADORA1	26
GO:0045453	bone resorption	6/365	45/12778	0.133333333333333	4.66776255707763	4.22634165172672	0.00165644865765812	0.0243587552214053	0.0189512770323587	TMEM119/S1PR1/P2RX7/ACP5/INPP5D/TNFRSF11A	6
GO:0060415	muscle tissue morphogenesis	6/365	45/12778	0.133333333333333	4.66776255707763	4.22634165172672	0.00165644865765812	0.0243587552214053	0.0189512770323587	WNT2/S1PR1/COL3A1/TGFB2/NRG1/FGFR2	6
GO:0070098	chemokine-mediated signaling pathway	6/365	45/12778	0.133333333333333	4.66776255707763	4.22634165172672	0.00165644865765812	0.0243587552214053	0.0189512770323587	CXCL12/ROBO1/ACKR4/CCL8/CCL7/CCL11	6
GO:1901379	regulation of potassium ion transmembrane transport	6/365	45/12778	0.133333333333333	4.66776255707763	4.22634165172672	0.00165644865765812	0.0243587552214053	0.0189512770323587	NEDD4L/ANK2/KCNE3/KCNS1/RGS4/WNK4	6
GO:0051174	regulation of phosphorus metabolic process	26/365	487/12778	0.053388090349076	1.86902196843971	3.35292723525809	0.00166249646535409	0.0243587552214053	0.0189512770323587	ARHGEF2/NEK10/RAP2B/LDB2/FGF10/LIF/WARS1/P2RX7/RASSF2/PKIA/ENPP2/TRIB3/SMO/VEGFA/AGT/IL12A/CIMAP3/TNFSF15/ADCY8/IL34/NRG1/IER3/SFRP2/DIRAS3/CLSPN/ADORA1	26
GO:0045667	regulation of osteoblast differentiation	10/365	115/12778	0.0869565217391304	3.04419297200715	3.77593934619384	0.00166601524956109	0.0243587552214053	0.0189512770323587	TMEM119/TENT5A/RASSF2/TNFAIP6/SOX9/HGF/DNAI3/VEGFA/SFRP2/FGFR2	10
GO:0098739	import across plasma membrane	11/365	135/12778	0.0814814814814815	2.85252156265855	3.71045858862521	0.00168472570398817	0.0244352616106444	0.019010799522898	SLC6A6/SLC6A9/SLC7A11/NEDD4L/SLC39A10/ANK2/RGS4/CACNA1G/SLC7A5/PER2/SLC22A4	11
GO:2001236	regulation of extrinsic apoptotic signaling pathway	11/365	135/12778	0.0814814814814815	2.85252156265855	3.71045858862521	0.00168472570398817	0.0244352616106444	0.019010799522898	ARHGEF2/FGF10/HGF/FAIM2/HMOX1/AGT/TNFSF15/G0S2/TGFB2/NRG1/SFRP2	11
GO:0007520	myoblast fusion	5/365	31/12778	0.161290322580645	5.64648696420681	4.44144285805253	0.00170449499330713	0.024623501377417	0.0191572513401682	ADAM12/GDF15/CDON/CCL8/DYRK1B	5
GO:0014902	myotube differentiation	9/365	97/12778	0.0927835051546392	3.24818528456433	3.81121736530927	0.00179453404738359	0.0258213510151306	0.0200891864953552	ADAM12/GDF15/CCN3/TMEM119/SMO/CDON/CCL8/MAMSTR/DYRK1B	9
GO:0045165	cell fate commitment	13/365	178/12778	0.0730337078651685	2.55678005233185	3.58653017169443	0.00180356470025159	0.0258487177988627	0.0201104780390025	ARHGEF2/WNT2/TBX18/FGF10/FGF13/SOX9/SMO/CDON/TGFB2/SFRP2/FGFR2/JAG2/TENM4	13
GO:0050867	positive regulation of cell activation	17/365	268/12778	0.0634328358208955	2.22067061950521	3.46305776427276	0.0018145847128058	0.0259042683804482	0.0201536967688336	VCAM1/SOX4/TSLP/EPHB2/FGF10/DUSP10/PLA2G4A/SLC39A10/SOCS1/IL12A/SPTA1/EGR3/LGALS9/TNFSF13B/HLA-A/INPP5D/TNFSF9	17
GO:0097191	extrinsic apoptotic signaling pathway	14/365	200/12778	0.07	2.45057534246575	3.54545514591401	0.00182310097437171	0.0259237809140071	0.020168877652492	ARHGEF2/FGF10/P2RX7/HGF/FAIM2/HMOX1/AGT/IL12A/TNFSF15/G0S2/TGFB2/NRG1/SFRP2/NGF	14
GO:0046883	regulation of hormone secretion	13/365	179/12778	0.0726256983240224	2.54249636488865	3.56373275437007	0.00189590677408957	0.0266484526004101	0.0207326771472404	CCKAR/SOX4/CCN3/LIF/PRKCE/AGT/GPR68/ADCY8/ADRA2A/ADORA1/PER2/EPHA5/ACVR1C	13
GO:0002040	sprouting angiogenesis	10/365	117/12778	0.0854700854700855	2.99215548530617	3.71197172963663	0.00189611163014501	0.0266484526004101	0.0207326771472404	RHOJ/PIK3R3/ROBO1/HMOX1/VEGFA/IL12A/BMPER/EGR3/E2F7/PTGS2	10
GO:0071805	potassium ion transmembrane transport	10/365	117/12778	0.0854700854700855	2.99215548530617	3.71197172963663	0.00189611163014501	0.0266484526004101	0.0207326771472404	P2RX7/NEDD4L/KCNK15/ANK2/KCNE3/KCNS1/RGS4/WNK4/KCNA3/KCNQ5	10
GO:0021953	central nervous system neuron differentiation	12/365	158/12778	0.0759493670886076	2.6588520894746	3.59773384802924	0.00192636813558653	0.0269691538982115	0.0209821849354681	WNT2/TUBA1A/EPHB2/ROBO1/FAIM2/SCN1B/SMO/EPHB3/CDON/SPTBN4/SFRP2/FGFR2	12
GO:0052652	cyclic purine nucleotide metabolic process	5/365	32/12778	0.15625	5.47003424657534	4.34131585612421	0.00197351652534778	0.0271401027903248	0.0211151843347956	PDE5A/ADCY1/ADCY8/ADCY4/GUCY1A2	5
