gene_id	SRR1039508	SRR1039509	SRR1039512	SRR1039513	SRR1039516	SRR1039517	SRR1039520	SRR1039521
ENSG00000005007.16	2193.53745089415	2589.44562983776	2107.45245993406	2387.86165042253	1948.61911543155	2343.56905408922	2146.88997469378	2699.03605145116
ENSG00000005020.15	810.374398530291	868.359605446881	671.423893288979	832.309920428203	589.86983465967	665.901660808048	810.857767668075	934.461932685059
ENSG00000005022.8	1706.6859223328	1496.60748299242	1393.54544026812	1371.5065473973	1352.79272412426	1283.81318156274	1266.8881804115	1308.68838815437
ENSG00000005059.18	241.696313416967	194.933082349794	232.525738265394	288.722357926156	155.959158433374	152.133027676249	230.857772616091	218.918502366853
ENSG00000005075.18	751.675879994739	895.637574625535	688.122517883632	611.128018011756	759.877994003259	836.951680949168	621.171016081199	591.554178195254
ENSG00000005100.14	438.629908391933	504.110315480324	468.442761648573	537.770672701962	465.722700489152	565.698794354295	435.830692385261	680.362877800369
ENSG00000005108.18	7.91456969811072	7.88599416800129	3.29724155979422	6.06796844020127	5.75393056015469	12.1884289952162	12.9348871465183	12.7566222187951
ENSG00000005156.14	300.416071797155	176.691404032082	227.489675136073	225.235639511454	368.438113739293	316.619449348648	202.908213401841	180.930844555195
ENSG00000005175.12	358.499418328412	385.991707157585	263.001528106269	191.077041262466	453.264052296046	373.488455226788	403.055809896455	341.827502375772
ENSG00000005187.14	18.7997355039205	17.9221868464074	14.6587379353423	31.1720891886012	13.4452291155948	11.6850106332321	20.344183528539	9.05036790313972
ENSG00000005189.22	76.5165185227964	63.5019755936646	75.3146235820789	100.638139808367	88.7293943434208	36.6771243752439	129.789992346362	74.507429834322
ENSG00000005194.17	414.885104263125	474.30905506704	492.277925266922	518.188376901816	442.18605892815	553.72428083536	399.551855401817	454.227054653713
